Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,FAT,"can you see the &-uh , what is it ?",NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
1,,FAT,xxx toes .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
2,,FAT,tickle xxx .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
3,,FAT,&~tick &~tick .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
4,,FAT,ah she's gonna tickle Billy too ?,NONE,normal question,0.0,0.0,0.0,0.0
5,,FAT,&~tick &~tick &~tick &~tick &~tick &~tick &~tick &~tick &~tick &~tick &~tick &~tick .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
6,,FAT,<come back>  [/] come back .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
7,,CHI,&=grunts .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
8,,FAT,"yes , come here .",NONE,normal directive,0.0,0.0,0.0,0.0
9,,FAT,"what about the , can you brush her hair ?",NONE,normal question,0.0,0.0,0.0,0.0
10,,FAT,can you brush her hair ?,NONE,normal question,0.0,0.0,0.0,0.0
11,,FAT,brush her hair ?,NONE,normal question,0.0,0.0,0.0,0.0
12,,FAT,"good , brush her hair .",NONE,normal directive,0.0,0.0,0.0,0.0
13,,FAT,or you wanna brush the front ?,NONE,normal question,0.0,0.0,0.0,0.0
14,,FAT,how (a)bout brush Billy's hair ?,NONE,normal question,0.0,0.0,0.0,0.0
15,,FAT,can you brush your hair ?,NONE,normal question,0.0,0.0,0.0,0.0
16,,FAT,there you go .,NONE,normal affirmation,0.0,0.0,0.0,0.0
17,,FAT,see look xxx brush her hair .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
18,,CHI,&=laughs .,NONE,normal laughter,0.0,0.0,0.0,0.0
19,,FAT,what do you see ?,NONE,normal question,0.0,0.0,0.0,0.0
20,,CHI,&~de &=laughs .,NONE,normal laughter,0.0,0.0,0.0,0.0
21,,FAT,haha cool .,NONE,normal expression,0.0,0.0,0.0,0.0
22,,FAT,is he gonna sleep <&~kr &~shoo>  [/] &~kr &~shoo .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
23,,CHI,&=laughs .,NONE,normal laughter,0.0,0.0,0.0,0.0
24,,FAT,&=laughs &~kr &~shoo she only has one eye that closes ?,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
25,,FAT,&~kr &~shoo she go to sleep ?,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
26,,CHI,0 .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
27,,FAT,no  [/] no  [/] no  [/] no hitting .,NONE,normal directive,0.0,0.0,0.0,0.0
28,,FAT,&~kr &~shoo okay there you go .,NONE,unclear utterance with no hyperactivity traits,0.0,0.0,0.0,0.0
29,,FAT,brush her hair .,NONE,normal directive,0.0,0.0,0.0,0.0
30,,FAT,but easy  [/] easy  [/] easy .,NONE,normal directive,0.0,0.0,0.0,0.0
31,,FAT,what's that ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
32,,FAT,what's this ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
