Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,wow okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
1,,MOT,www .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
2,,MOT,block .,NONE,"single word, no context",0.0,0.0,0.0,0.0
3,,MOT,okay alright <fix it>  [/] fix it .,NONE,"simple directive, no hyperactivity traits",0.0,0.0,0.0,0.0
4,,CHI,xxx tea xxx .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
5,,MOT,alright so Mommy's gonna stay here okay .,NONE,normal statement,0.0,0.0,0.0,0.0
6,,MOT,what is that ?,NONE,simple question,0.0,0.0,0.0,0.0
7,,CHI,a blocks .,NONE,simple response,0.0,0.0,0.0,0.0
8,,MOT,<a blocks>  [/] a blocks .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
9,,MOT,"wow we're putting a , what color is that ?",NONE,normal question,0.0,0.0,0.0,0.0
10,,CHI,&~wa falling .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
11,,MOT,"it's falling well , it's not a +/.",NONE,normal statement,0.0,0.0,0.0,0.0
12,,CHI,&=laughs .,T27,"child laughs quickly, showing excitement; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
13,,MOT,I know !,NONE,normal affirmation,0.0,0.0,0.0,0.0
14,,MOT,why don't we do like this honey ?,NONE,simple suggestion,0.0,0.0,0.0,0.0
15,,MOT,alright then .,NONE,normal conversational response,0.0,0.0,0.0,0.0
16,,MOT,"do  [/] , do .",NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
17,,MOT,&-uh oh it's still falling !,T27,"child laughs quickly, showing excitement; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
18,,CHI,&~sho &~sho .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
19,,MOT,I know we're gonna make a block .,NONE,normal statement,0.0,0.0,0.0,0.0
20,,MOT,honey ?,NONE,simple question,0.0,0.0,0.0,0.0
21,,CHI,xxx .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
22,,MOT,yes  [/] yes .,NONE,simple affirmation,0.0,0.0,0.0,0.0
23,,CHI,&=yells &=laughs .,T27,"child yells and laughs, showing excitement; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
24,,MOT,ah &=laughs .,T27,"mother laughs, showing amusement; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
25,,CHI,having a tea_party .,NONE,simple statement,0.0,0.0,0.0,0.0
26,,MOT,alright then come and look at the tea_party .,NONE,normal invitation,0.0,0.0,0.0,0.0
27,,MOT,can we turn around over here ?,NONE,simple question,0.0,0.0,0.0,0.0
28,,MOT,right here in the middle .,NONE,simple statement,0.0,0.0,0.0,0.0
29,,MOT,right here .,NONE,simple statement,0.0,0.0,0.0,0.0
30,,MOT,<tea party>  [/] tea party .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
31,,CHI,ye(a)h  [/] ye(a)h .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
32,,MOT,oh ye(a)h okay .,NONE,normal affirmation,0.0,0.0,0.0,0.0
33,,MOT,the blocks we're gonna be here .,NONE,normal statement,0.0,0.0,0.0,0.0
34,,MOT,"you &~don , you don't know okay .",NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
35,,MOT,alright you serve Mama okay ?,NONE,simple directive,0.0,0.0,0.0,0.0
36,,MOT,"why do we &~j , let the baby come and join us ?",NONE,simple question,0.0,0.0,0.0,0.0
37,,CHI,no I the bottle .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
38,,MOT,oh the baby's for the bottle ?,NONE,simple question,0.0,0.0,0.0,0.0
39,,MOT,okay alright okay here baby you can sit down over here .,NONE,simple directive,0.0,0.0,0.0,0.0
40,,CHI,the bottle xxx drink it .,NONE,"unclear utterance, no context",0.0,0.0,0.0,0.0
41,,MOT,yes drink it ?,NONE,simple question,0.0,0.0,0.0,0.0
42,,MOT,okay good girl .,NONE,normal affirmation,0.0,0.0,0.0,0.0
50,,MOT,okay honey .,NONE,normal conversational response,0.0,0.0,0.0,0.0
51,,MOT,you're going back to the building_blocks again ?,NONE,normal question,0.0,0.0,0.0,0.0
52,,MOT,woah oh no .,NONE,expression of surprise,0.0,0.0,0.0,0.0
53,,MOT,the pot is spilled .,NONE,factual statement,0.0,0.0,0.0,0.0
54,,MOT,pick it up .,NONE,directive statement,0.0,0.0,0.0,0.0
55,,MOT,honey pick it up .,NONE,directive statement,0.0,0.0,0.0,0.0
56,,MOT,"the  [/] , the pot .",NONE,unclear utterance,0.0,0.0,0.0,0.0
57,,MOT,there you go .,NONE,supportive statement,0.0,0.0,0.0,0.0
58,,MOT,<put it right>  [/] put it right .,NONE,directive statement,0.0,0.0,0.0,0.0
59,,CHI,the water's gone .,NONE,factual statement,0.0,0.0,0.0,0.0
60,,MOT,I know it's spilled .,NONE,acknowledgment,0.0,0.0,0.0,0.0
61,,MOT,no you don't needta put it upside-down like that .,NONE,corrective statement,0.0,0.0,0.0,0.0
62,,MOT,like this .,NONE,directive statement,0.0,0.0,0.0,0.0
63,,MOT,<look at me>  [/] look at me .,NONE,directive statement,0.0,0.0,0.0,0.0
64,,MOT,like this wow .,NONE,expression of excitement,0.0,0.0,0.0,0.0
65,,MOT,can we ?,NONE,question,0.0,0.0,0.0,0.0
66,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
67,,CHI,we are build blocks .,NONE,factual statement,0.0,0.0,0.0,0.0
68,,MOT,alright do your building_block and I'll wait for you with a tea_party okay ?,NONE,supportive statement,0.0,0.0,0.0,0.0
69,,CHI,&~da &~da &~da &~da &~da &~da .,T07,child exhibits vocal restlessness with repetitive sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
70,,MOT,&~da &~da &~da .,T07,mother mimics child's vocal restlessness; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
71,,CHI,woah .,T07,child expresses excitement with a vocalization; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
72,,MOT,woah the baby's waiting for you to feed the baby .,NONE,directive statement,0.0,0.0,0.0,0.0
73,,MOT,I have a timer .,NONE,factual statement,0.0,0.0,0.0,0.0
74,,MOT,www .,NONE,unclear utterance,0.0,0.0,0.0,0.0
75,,MOT,(o)kay slowly (o)kay .,NONE,directive statement,0.0,0.0,0.0,0.0
76,,CHI,xxx heavy .,NONE,factual statement,0.0,0.0,0.0,0.0
77,,MOT,it's heavy slowly  [/] slowly .,NONE,directive statement,0.0,0.0,0.0,0.0
78,,CHI,"&~don &~yu , <I won>  [/] I won .",T09,child repeats phrase with slight variation; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
79,,MOT,okay would you like me to help you ?,NONE,question,0.0,0.0,0.0,0.0
80,,CHI,xxx do it .,NONE,directive statement,0.0,0.0,0.0,0.0
81,,MOT,you do it ?,NONE,question,0.0,0.0,0.0,0.0
82,,MOT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
83,,CHI,it falling !,T07,child expresses urgency with exclamation; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
84,,MOT,know what be careful it doesn't fall .,NONE,cautionary statement,0.0,0.0,0.0,0.0
85,,CHI,&=yells &=laughs .,T27,child exhibits rapid laughter and yelling; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
86,,MOT,uhoh &=laughs .,T27,mother responds with laughter; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
87,,MOT,alright come on <feed the babies>  [/] feed the babies .,NONE,directive statement,0.0,0.0,0.0,0.0
88,,MOT,www .,NONE,unclear utterance,0.0,0.0,0.0,0.0
89,,CHI,&~i easy .,NONE,unclear utterance,0.0,0.0,0.0,0.0
90,,MOT,easy take it easy .,NONE,cautionary statement,0.0,0.0,0.0,0.0
91,,CHI,&~eas easy .,NONE,unclear,0.0,0.0,0.0,0.0
100,,MOT,the baby's hungry now .,NONE,normal statement,0.0,0.0,0.0,0.0
101,,MOT,"I'm hungry can I hafta come and play with you can we put the building , the blocks over here ?",T04,child abruptly changes topic to playing with blocks; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
102,,MOT,and we will play later ?,NONE,normal question,0.0,0.0,0.0,0.0
103,,MOT,okay can you feed your baby first ?,NONE,normal request,0.0,0.0,0.0,0.0
104,,MOT,bye building_blocks see you later !,NONE,normal farewell,0.0,0.0,0.0,0.0
105,,CHI,no wait !,NONE,normal conversational response,0.85,0.75,1.0,0.0
106,,MOT,what are you gonna +...,NONE,incomplete thought,0.0,0.0,0.0,0.0
107,,MOT,okay you do it and then feed the baby .,NONE,normal instruction,0.0,0.0,0.0,0.0
108,,MOT,no you don't needta do that .,NONE,normal response,0.0,0.0,0.0,0.0
109,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
110,,MOT,good_job .,NONE,normal praise,0.0,0.0,0.0,0.0
111,,MOT,yummy  [/] yummy .,NONE,normal expression,0.0,0.0,0.0,0.0
112,,MOT,I'm hungry &~num &~num &~num &~num .,NONE,unclear utterance,0.0,0.0,0.0,0.0
113,,MOT,the baby said &~yum &~yum &~yum &~yum .,NONE,normal statement,0.0,0.0,0.0,0.0
114,,MOT,here we go .,NONE,normal phrase,0.0,0.0,0.0,0.0
115,,MOT,oh give me my milk please .,NONE,normal request,0.0,0.0,0.0,0.0
116,,MOT,I need my milk .,NONE,normal request,0.0,0.0,0.0,0.0
117,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
118,,MOT,how come I'm hungry .,NONE,normal question,0.0,0.0,0.0,0.0
119,,CHI,no !,NONE,normal conversational response,0.0,0.0,0.0,0.0
120,,MOT,the baby's hungry .,NONE,normal statement,0.0,0.0,0.0,0.0
121,,CHI,xxx back .,NONE,unclear utterance,0.0,0.0,0.0,0.0
122,,MOT,you gonna put him back already ?,NONE,normal question,0.0,0.0,0.0,0.0
123,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
124,,MOT,whoops .,NONE,normal expression,0.0,0.0,0.0,0.0
125,,MOT,"you hafta , okay .",NONE,normal instruction,0.0,0.0,0.0,0.0
126,,MOT,okay I need some water please a tea .,NONE,normal request,0.0,0.0,0.0,0.0
127,,MOT,"<can you>  [/] , can you give me a tea please ?",NONE,normal request,0.0,0.0,0.0,0.0
128,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
129,,MOT,I'm thirsty .,NONE,normal statement,0.0,0.0,0.0,0.0
130,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
131,,MOT,it's finished ?,NONE,normal question,0.0,0.0,0.0,0.0
132,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
133,,MOT,alright okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
134,,CHI,no xxx no .,NONE,unclear utterance,0.0,0.0,0.0,0.0
135,,MOT,okay <clean up>  [/] clean up .,NONE,normal instruction,0.0,0.0,0.0,0.0
136,,CHI,xxx blocks .,NONE,unclear utterance,0.0,0.0,0.0,0.0
137,,MOT,okay you needta stop okay .,T16,"child shows impatience with ""you needta stop""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
138,,MOT,and the wooden blocks ?,NONE,normal question,0.0,0.0,0.0,0.0
139,,CHI,I got it !,T05,"child impulsively responds with ""I got it!""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
140,,MOT,alright .,NONE,normal conversational response,0.0,0.0,0.0,0.0
141,,CHI,got it .,NONE,normal response,0.0,0.0,0.0,0.0
142,,MOT,okay Mama's gonna help you okay ?,NONE,normal instruction,0.0,0.0,0.0,0.0
143,,MOT,here we go .,NONE,normal phrase,0.0,0.0,0.0,0.0
144,,MOT,oh we hafta flatten the xxx .,NONE,normal statement,0.0,0.0,0.0,0.0
145,,MOT,okay slowly .,NONE,normal conversational response,0.0,0.0,0.0,0.0
146,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
147,,MOT,(o)kay honey ?,NONE,normal question,0.0,0.0,0.0,0.0
150,,MOT,yellow .,NONE,simple statement,0.0,0.0,0.0,0.0
151,,MOT,wow we're making a castle .,NONE,simple statement,0.0,0.0,0.0,0.0
152,,MOT,and there you go .,NONE,simple statement,0.0,0.0,0.0,0.0
153,,MOT,&~wa slowly .,NONE,unclear utterance,0.0,0.0,0.0,0.0
154,,MOT,wait  [/] wait  [/] wait  [/] wait  [/] wait  [/] wait  [/] wait .,T06,"child struggles to wait for turn, repeating ""wait"" multiple times; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
155,,MOT,slowly okay look and &~ah &=yells !,T36,"mother expresses excessive excitement with ""yells"" and ""okay look""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
156,,MOT,we're gonna try again once more okay princess ?,NONE,simple statement,0.0,0.0,0.0,0.0
157,,MOT,there you go .,NONE,simple statement,0.0,0.0,0.0,0.0
158,,MOT,there you go yellow  [/] yellow .,NONE,simple statement,0.0,0.0,0.0,0.0
159,,MOT,the orange block  [/] block .,NONE,simple statement,0.0,0.0,0.0,0.0
160,,MOT,ah the blue !,NONE,simple statement,0.0,0.0,0.0,0.0
161,,MOT,you did it good_job !,NONE,simple statement,0.0,0.0,0.0,0.0
162,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
163,,MOT,so clean up now ?,NONE,simple question,0.0,0.0,0.0,0.0
164,,MOT,"<clean up>  [/] clean up we're gonna play &~ano , woah !",T36,"mother shows excessive excitement with ""woah""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
165,,MOT,blue .,NONE,simple statement,0.0,0.0,0.0,0.0
166,,MOT,orange .,NONE,simple statement,0.0,0.0,0.0,0.0
167,,MOT,okay for me .,NONE,simple statement,0.0,0.0,0.0,0.0
168,,MOT,for others .,NONE,simple statement,0.0,0.0,0.0,0.0
169,,MOT,for me .,NONE,simple statement,0.0,0.0,0.0,0.0
170,,MOT,whoops &~oo yay !,T36,"mother expresses excitement with ""yay""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
171,,CHI,&~ya &~ya &~ya .,T07,child makes vocal noises repeatedly; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
172,,MOT,yay they're all standing good_job Hemione .,T36,"mother expresses excitement with ""yay""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
173,,MOT,(o)kay build all yellow .,NONE,simple statement,0.0,0.0,0.0,0.0
174,,MOT,good_job .,NONE,simple statement,0.0,0.0,0.0,0.0
175,,MOT,and then blue .,NONE,simple statement,0.0,0.0,0.0,0.0
176,,MOT,ah no I'm holding blue .,NONE,simple statement,0.0,0.0,0.0,0.0
177,,MOT,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
178,,MOT,<stack on>  [/] stack on .,NONE,unclear utterance,0.0,0.0,0.0,0.0
179,,CHI,be careful !,NONE,simple statement,0.0,0.0,0.0,0.0
180,,MOT,I'll be careful honey but how could I do it ?,NONE,simple question,0.0,0.0,0.0,0.0
181,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
182,,MOT,oh uhoh !,NONE,normal conversational response,0.0,0.0,0.0,0.0
183,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
184,,MOT,yes okay <clean up>  [/] clean up goodbye blocks see you again !,T36,"mother expresses excitement with ""goodbye blocks see you again""; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
185,,CHI,I'm cleaning up .,NONE,simple statement,0.0,0.0,0.0,0.0
186,,MOT,"clean up , ah you wanna play with that too ?",NONE,simple question,0.0,0.0,0.0,0.0
187,,MOT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
188,,MOT,oh  [/] oh ye(a)h what kind of blocks in there ?,NONE,simple question,0.0,0.0,0.0,0.0
200,,MOT,another tea_party ?,NONE,simple question,0.0,0.0,0.0,0.0
201,,MOT,oh okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
202,,CHI,tea xxx name .,NONE,unclear utterance,0.0,0.0,0.0,0.0
203,,MOT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
204,,CHI,&~a &~wo .,NONE,unclear utterance,0.0,0.0,0.0,0.0
205,,MOT,okay Mama's gonna do the blocks okay ?,NONE,simple statement,0.0,0.0,0.0,0.0
206,,MOT,www .,NONE,unclear utterance,0.0,0.0,0.0,0.0
207,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
208,,MOT,uhoh .,NONE,simple expression,0.0,0.0,0.0,0.0
209,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
