Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,here gonna have some tea ?,NONE,normal question,0.0,0.0,0.0,0.0
1,,MOT,here's some for you Cho .,NONE,simple response,0.0,0.0,0.0,0.0
2,,MOT,here's some for you &~sh !,NONE,simple response,0.0,0.0,0.0,0.0
3,,MOT,&~y gonna drink some ?,NONE,simple question,0.0,0.0,0.0,0.0
4,,CHI,0 .,NONE,monosyllabic response,0.0,0.0,0.0,0.0
5,,MOT,no you don't wanna drink some ?,NONE,normal question,0.0,0.0,0.0,0.0
6,,MOT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
7,,MOT,what's that Cho ?,NONE,normal question,0.0,0.0,0.0,0.0
8,,MOT,oh you gonna make a phone+call ?,NONE,normal question,0.0,0.0,0.0,0.0
9,,MOT,you gonna call someone ?,NONE,normal question,0.0,0.0,0.0,0.0
10,,CHI,0 .,NONE,monosyllabic response,0.0,0.0,0.0,0.0
11,,MOT,no you don't wanna call ?,NONE,normal question,0.0,0.0,0.0,0.0
12,,MOT,you gonna call Elsa ?,NONE,normal question,0.0,0.0,0.0,0.0
13,,CHI,0 .,NONE,monosyllabic response,0.0,0.0,0.0,0.0
14,,MOT,hello ?,NONE,simple greeting,0.0,0.0,0.0,0.0
15,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
16,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
17,,CHI,0 .,NONE,monosyllabic response,0.0,0.0,0.0,0.0
18,,MOT,okay you don't hafta .,NONE,simple statement,0.0,0.0,0.0,0.0
19,,MOT,here's a brush .,NONE,simple statement,0.0,0.0,0.0,0.0
20,,MOT,you gonna brush the baby's hair .,NONE,normal question,0.0,0.0,0.0,0.0
21,,MOT,(o)kay ?,NONE,simple question,0.0,0.0,0.0,0.0
22,,MOT,&~y gonna brush the baby's hair ?,NONE,normal question,0.0,0.0,0.0,0.0
23,,MOT,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
24,,MOT,brush ?,NONE,single-word inquiry,0.0,0.0,0.0,0.0
25,,MOT,brush you xxx brush her hair ?,NONE,unclear utterance,0.0,0.0,0.0,0.0
26,,MOT,there you go .,NONE,simple statement,0.0,0.0,0.0,0.0
27,,MOT,there .,NONE,simple statement,0.0,0.0,0.0,0.0
28,,MOT,xxx like this .,NONE,unclear utterance,0.0,0.0,0.0,0.0
29,,MOT,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
30,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
31,,MOT,huh ?,NONE,simple question,0.0,0.0,0.0,0.0
32,,MOT,what did you say ?,NONE,normal question,0.0,0.0,0.0,0.0
33,,MOT,&~y you can feed the baby if you want .,NONE,normal statement,0.0,0.0,0.0,0.0
34,,MOT,&~y wanna feed the baby ?,NONE,normal question,0.0,0.0,0.0,0.0
35,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
36,,MOT,put this down .,NONE,simple command,0.0,0.0,0.0,0.0
37,,MOT,oh you took off his hat .,NONE,normal observation,0.0,0.0,0.0,0.0
38,,MOT,you can put his hat back on ?,NONE,normal question,0.0,0.0,0.0,0.0
39,,MOT,there .,NONE,simple statement,0.0,0.0,0.0,0.0
40,,MOT,put the baby like that .,NONE,simple command,0.0,0.0,0.0,0.0
41,,MOT,there .,NONE,simple statement,0.0,0.0,0.0,0.0
42,,MOT,good girl !,NONE,positive reinforcement,0.0,0.0,0.0,0.0
43,,MOT,you're feeding the baby .,NONE,normal observation,0.0,0.0,0.0,0.0
44,,MOT,mm: is the baby gonna go to sleep after ?,NONE,normal question,0.0,0.0,0.0,0.0
45,,CHI,0 .,NONE,monosyllabic response,0.0,0.0,0.0,0.0
46,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
47,,MOT,&=eats there okay .,NONE,unclear utterance,0.0,0.0,0.0,0.0
48,,MOT,you gonna give him a ride ?,NONE,normal question,0.0,0.0,0.0,0.0
49,,MOT,"here , baby's gonna sit in the truck .",NONE,normal statement,0.0,0.0,0.0,0.0
50,,MOT,"see , there .",NONE,no traits found,0.0,0.0,0.0,0.0
51,,MOT,"you still feeding , you gonna feed her too ?",NONE,no traits found,0.0,0.0,0.0,0.0
52,,MOT,you gonna give her something to eat ?,NONE,no traits found,0.0,0.0,0.0,0.0
53,,CHI,0 .,NONE,no traits found,0.0,0.0,0.0,0.0
54,,MOT,"oh she's gonna go in the truck , okay .",NONE,no traits found,0.0,0.0,0.0,0.0
55,,MOT,there you go .,NONE,no traits found,0.0,0.0,0.0,0.0
56,,MOT,here we go .,NONE,no traits found,0.0,0.0,0.0,0.0
57,,MOT,push her xxx &~wesh .,NONE,no traits found,0.0,0.0,0.0,0.0
58,,MOT,okay baby's gonna sit right there .,NONE,no traits found,0.0,0.0,0.0,0.0
59,,MOT,xxx .,NONE,no traits found,0.0,0.0,0.0,0.0
60,,MOT,brush for your baby .,NONE,no traits found,0.0,0.0,0.0,0.0
61,,MOT,it's her brush .,NONE,no traits found,0.0,0.0,0.0,0.0
62,,MOT,yeah ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
63,,MOT,is the baby gonna go to sleep ?,NONE,no traits found,0.0,0.0,0.0,0.0
64,,MOT,xxx .,NONE,no traits found,0.0,0.0,0.0,0.0
65,,MOT,xxx sleep &~sh .,NONE,no traits found,0.0,0.0,0.0,0.0
66,,MOT,&~sh baby's sleeping &~sh .,NONE,no traits found,0.0,0.0,0.0,0.0
67,,MOT,xxx like this ?,NONE,no traits found,0.0,0.0,0.0,0.0
68,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
69,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
70,,MOT,"okay is it , baby's still playing ?",NONE,no traits found,0.0,0.0,0.0,0.0
71,,MOT,can you give baby a kiss ?,NONE,no traits found,0.0,0.0,0.0,0.0
72,,MOT,Cho ?,NONE,no traits found,0.0,0.0,0.0,0.0
73,,MOT,you gonna kiss for the baby ?,NONE,no traits found,0.0,0.0,0.0,0.0
74,,CHI,0 .,NONE,no traits found,0.0,0.0,0.0,0.0
75,,MOT,that's nice &=laughs .,NONE,no traits found,0.0,0.0,0.0,0.0
76,,MOT,"what about for her , you gotta kiss for her too ?",NONE,no traits found,0.0,0.0,0.0,0.0
77,,CHI,0 .,NONE,no traits found,0.0,0.0,0.0,0.0
78,,MOT,&=laughs .,NONE,no traits found,0.0,0.0,0.0,0.0
79,,MOT,yeah .,NONE,normal conversational response,0.0,0.0,0.0,0.0
80,,CHI,&=eats .,NONE,no traits found,0.0,0.0,0.0,0.0
81,,MOT,me too ?,NONE,no traits found,0.0,0.0,0.0,0.0
82,,MOT,for me ?,NONE,no traits found,0.0,0.0,0.0,0.0
83,,MOT,&=gasps mm: &=eats .,NONE,no traits found,0.0,0.0,0.0,0.0
84,,MOT,you want me to have some ?,NONE,no traits found,0.0,0.0,0.0,0.0
85,,MOT,"here I'll take this one , (o)kay ?",NONE,no traits found,0.0,0.0,0.0,0.0
86,,MOT,this one's for Mama .,NONE,no traits found,0.0,0.0,0.0,0.0
87,,MOT,&~he that's for you .,NONE,no traits found,0.0,0.0,0.0,0.0
88,,MOT,&=eats mm: okay don't put it in your mouth .,NONE,no traits found,0.0,0.0,0.0,0.0
89,,MOT,&=eats mm  [/] : mm: I'm thirsty .,NONE,no traits found,0.0,0.0,0.0,0.0
90,,MOT,lemme have something to drink .,NONE,no traits found,0.0,0.0,0.0,0.0
91,,MOT,xxx some more .,NONE,no traits found,0.0,0.0,0.0,0.0
92,,MOT,&~oo and some for you too babe ?,NONE,no traits found,0.0,0.0,0.0,0.0
93,,MOT,xxx .,NONE,no traits found,0.0,0.0,0.0,0.0
94,,MOT,&=eats &~ah .,NONE,no traits found,0.0,0.0,0.0,0.0
95,,CHI,&~ah .,NONE,no traits found,0.0,0.0,0.0,0.0
