Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,xxx .,NONE,no content to analyze,0.0,0.0,0.0,0.0
1,,CHI,truck is gonna pick up the blocks .,NONE,simple statement,0.0,0.0,0.0,0.0
2,,MOT,is the trucks gonna pick up the blocks .,NONE,simple question,0.0,0.0,0.0,0.0
3,,MOT,xxx .,NONE,no content to analyze,0.0,0.0,0.0,0.0
4,,MOT,xxx no hands .,NONE,no content to analyze,0.0,0.0,0.0,0.0
5,,MOT,xxx hands .,NONE,no content to analyze,0.0,0.0,0.0,0.0
6,,CHI,xxx blocks .,NONE,no content to analyze,0.0,0.0,0.0,0.0
7,,MOT,its okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
8,,MOT,yeah like that .,NONE,simple affirmation,0.0,0.0,0.0,0.0
9,,MOT,"wow you building the castle on the &~blo , <on the>  [/] on the truck ?",NONE,question with context,0.0,0.0,0.0,0.0
10,,CHI,ye(a)h .,NONE,simple affirmation,0.0,0.0,0.0,0.0
11,,MOT,careful .,NONE,simple caution,0.0,0.0,0.0,0.0
12,,MOT,okay where's the truck taking the castle ?,NONE,question with context,0.0,0.0,0.0,0.0
13,,CHI,to the fairy land .,NONE,simple statement,0.0,0.0,0.0,0.0
14,,MOT,to the fairy land &=laughs ?,NONE,laughter with context,0.0,0.0,0.0,0.0
15,,MOT,"to the fairy land , okay &=laughs !",NONE,laughter with context,0.0,0.0,0.0,0.0
16,,MOT,oh &=laughs calm down Malfoy .,NONE,humor with context,0.0,0.0,0.0,0.0
17,,CHI,can I make a tower there ?,NONE,question with context,0.0,0.0,0.0,0.0
18,,MOT,yeah can you come here sit next to Mommy baby ?,NONE,question with context,0.0,0.0,0.0,0.0
19,,MOT,can we build it here ?,NONE,question with context,0.0,0.0,0.0,0.0
20,,MOT,the tower ?,NONE,question with context,0.0,0.0,0.0,0.0
21,,CHI,xxx .,NONE,no content to analyze,0.0,0.0,0.0,0.0
22,,MOT,want Mommy to help you ?,NONE,question with context,0.0,0.0,0.0,0.0
23,,MOT,no  [/] no hands please .,NONE,cautionary statement,0.0,0.0,0.0,0.0
24,,MOT,building a tower ?,NONE,question with context,0.0,0.0,0.0,0.0
25,,MOT,what kind of tower ?,NONE,question with context,0.0,0.0,0.0,0.0
26,,MOT,building ?,NONE,question with context,0.0,0.0,0.0,0.0
27,,MOT,a building Malfoy ?,NONE,question with context,0.0,0.0,0.0,0.0
28,,MOT,calm down .,NONE,cautionary statement,0.0,0.0,0.0,0.0
29,,MOT,like this ?,NONE,question with context,0.0,0.0,0.0,0.0
30,,CHI,&~oo 0 .,NONE,no content to analyze,0.0,0.0,0.0,0.0
31,,MOT,okay you like my tower ?,NONE,question with context,0.0,0.0,0.0,0.0
32,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
33,,MOT,yeah ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
34,,MOT,okay go ahead what are we gonna do now .,NONE,question with context,0.0,0.0,0.0,0.0
