Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,wow Harry .,NONE,normal conversational response,0.0,0.0,0.0,0.0
1,,MOT,xxx the babies &=gasps !,NONE,"unclear utterance, lacks context",0.0,0.0,0.0,0.0
2,,MOT,&~ah Harry !,NONE,"unclear utterance, lacks context",0.0,0.0,0.0,0.0
3,,MOT,look at the big girl .,NONE,simple observation,0.0,0.0,0.0,0.0
4,,MOT,give Mommy the big girl .,NONE,straightforward request,0.0,0.0,0.0,0.0
5,,MOT,can Mommy have the big girl ?,NONE,straightforward question,0.0,0.0,0.0,0.0
6,,MOT,aw I want you to brush my hair Mama !,NONE,simple expression of desire,0.0,0.0,0.0,0.0
7,,MOT,&~oh I want Harry to brush my hair !,NONE,simple expression of desire,0.0,0.0,0.0,0.0
8,,MOT,please brush my hair Harry .,NONE,straightforward request,0.0,0.0,0.0,0.0
9,,MOT,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
10,,MOT,my hair .,NONE,simple noun,0.0,0.0,0.0,0.0
11,,MOT,me .,NONE,simple pronoun,0.0,0.0,0.0,0.0
12,,MOT,me .,NONE,simple pronoun,0.0,0.0,0.0,0.0
13,,CHI,&~da &~ee .,NONE,"unclear utterance, lacks context",0.0,0.0,0.0,0.0
14,,MOT,me .,NONE,simple pronoun,0.0,0.0,0.0,0.0
15,,CHI,&~da &~ee .,NONE,"unclear utterance, lacks context",0.0,0.0,0.0,0.0
16,,MOT,the baby's hair .,NONE,straightforward statement,0.0,0.0,0.0,0.0
17,,MOT,here hairbrush .,NONE,straightforward statement,0.0,0.0,0.0,0.0
18,,MOT,here Harry &~cluck &~cluck .,NONE,"unclear utterance, lacks context",0.0,0.0,0.0,0.0
19,,MOT,<let's brush>  [/] let's brush .,NONE,straightforward suggestion,0.0,0.0,0.0,0.0
20,,MOT,"ye(a)h , oh and Mommy too you know why ?",NONE,simple question,0.0,0.0,0.0,0.0
21,,MOT,you know why ?,NONE,simple question,0.0,0.0,0.0,0.0
22,,MOT,(be)cause we're gonna go to a party today .,NONE,straightforward statement,0.0,0.0,0.0,0.0
23,,MOT,we're gonna go to a party .,NONE,straightforward statement,0.0,0.0,0.0,0.0
24,,MOT,and at the party we're gonna drink some milk and juice .,NONE,straightforward statement,0.0,0.0,0.0,0.0
25,,MOT,look .,NONE,simple directive,0.0,0.0,0.0,0.0
26,,MOT,I'm gonna drink my juice from a cup <&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] &~gulp .,T07,excessive vocal noises during speech; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
27,,MOT,Harry would you like to drink juice with me ?,NONE,straightforward question,0.0,0.0,0.0,0.0
28,,MOT,Harry drink <&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] &~gulp .,T07,excessive vocal noises during speech; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
29,,CHI,<&~da &~ee>  [/] &~da &~ee .,NONE,"unclear utterance, lacks context",0.0,0.0,0.0,0.0
30,,MOT,&=laughs ye(a)h oh let's sit down (be)cause my friend wants to drink !,T36,excessive excitement in normal context; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
31,,MOT,<Harry>  [/] <Harry>  [/] Harry .,T05,impulsively calls out Harry's name repeatedly; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
32,,MOT,I wanna drink .,NONE,straightforward desire,0.0,0.0,0.0,0.0
33,,MOT,come give me a drink .,NONE,straightforward request,0.0,0.0,0.0,0.0
34,,MOT,come .,NONE,simple directive,0.0,0.0,0.0,0.0
35,,MOT,come .,NONE,simple directive,0.0,0.0,0.0,0.0
36,,MOT,come give me a drink .,NONE,straightforward request,0.0,0.0,0.0,0.0
37,,MOT,oh I'm so thirsty I wanna drink .,T19,expresses immediate desire for a drink; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
38,,MOT,give me a drink please .,NONE,straightforward request,0.0,0.0,0.0,0.0
39,,MOT,&~wah &~wah <I'm thirsty>  [/] I'm thirsty &~wah &~wah .,T11,emotional tone shifts with vocal expressions; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
40,,MOT,<&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] <&~gulp>  [/] &~gulp oh that's so good .,T07,excessive vocal noises,0.0,0.0,0.0,0.0
50,,MOT,oh no I wanna go see big girl .,NONE,normal statement,0.0,0.0,0.0,0.0
51,,MOT,how should we get there ?,NONE,normal question,0.0,0.0,0.0,0.0
52,,MOT,can we go in a car ?,NONE,normal question,0.0,0.0,0.0,0.0
53,,MOT,or a truck ?,NONE,normal question,0.0,0.0,0.0,0.0
54,,MOT,where's the truck ?,NONE,normal question,0.0,0.0,0.0,0.0
55,,MOT,where's the truck ?,NONE,normal question,0.0,0.0,0.0,0.0
56,,MOT,Harry where's the truck ?,NONE,normal question,0.0,0.0,0.0,0.0
57,,MOT,ye(a)h good can I have the truck ?,NONE,normal request,0.0,0.0,0.0,0.0
58,,MOT,give Mommy the truck .,NONE,normal request,0.0,0.0,0.0,0.0
59,,MOT,look .,NONE,normal directive,0.0,0.0,0.0,0.0
60,,MOT,baby's gonna go in the truck .,NONE,normal statement,0.0,0.0,0.0,0.0
61,,MOT,she gonna go see big girl .,NONE,normal statement,0.0,0.0,0.0,0.0
62,,MOT,okay ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
63,,MOT,you ready ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
64,,MOT,gonna help me ?,NONE,normal question,0.0,0.0,0.0,0.0
65,,MOT,push the truck .,NONE,normal directive,0.0,0.0,0.0,0.0
66,,MOT,push <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] vroom@o .,NONE,normal vocalization,0.0,0.0,0.0,0.0
67,,MOT,there they are .,NONE,normal statement,0.0,0.0,0.0,0.0
68,,MOT,now they're all together .,NONE,normal statement,0.0,0.0,0.0,0.0
69,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
70,,MOT,I know .,NONE,normal statement,0.0,0.0,0.0,0.0
71,,MOT,here comes the truck <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] <vroom@o>  [/] vroom@o .,NONE,normal vocalization,0.0,0.0,0.0,0.0
72,,MOT,"Harry , truck .",NONE,normal directive,0.0,0.0,0.0,0.0
73,,MOT,I need blocks !,NONE,normal request,0.0,0.0,0.0,0.0
74,,MOT,come here .,NONE,normal directive,0.0,0.0,0.0,0.0
75,,MOT,I need blocks for big girl and baby .,NONE,normal request,0.0,0.0,0.0,0.0
76,,MOT,I need blocks .,NONE,normal request,0.0,0.0,0.0,0.0
77,,MOT,they wanna play .,NONE,normal statement,0.0,0.0,0.0,0.0
78,,MOT,can you put some blocks in here for me ?,NONE,normal request,0.0,0.0,0.0,0.0
79,,MOT,put some blocks in .,NONE,normal directive,0.0,0.0,0.0,0.0
80,,MOT,put some blocks .,NONE,normal directive,0.0,0.0,0.0,0.0
81,,MOT,put blocks in Harry .,NONE,normal directive,0.0,0.0,0.0,0.0
82,,MOT,look .,NONE,normal directive,0.0,0.0,0.0,0.0
83,,MOT,where's the blocks ?,NONE,normal question,0.0,0.0,0.0,0.0
84,,MOT,put some blocks in the truck !,NONE,normal directive,0.0,0.0,0.0,0.0
85,,MOT,we're gonna bring them to the babies .,NONE,normal statement,0.0,0.0,0.0,0.0
86,,MOT,<blocks>  [/] blocks where's the blocks ?,NONE,unclear utterance,0.0,0.0,0.0,0.0
87,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
88,,MOT,where's the blocks ?,NONE,normal question,0.0,0.0,0.0,0.0
89,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
90,,MOT,Harry .,NONE,normal directive,0.0,0.0,0.0,0.0
91,,MOT,<block>  [/] block .,NONE,unclear utterance,0.0,0.0,0.0,0.0
92,,MOT,Harry look .,NONE,normal directive,0.0,0.0,0.0,0.0
93,,MOT,hey look .,NONE,normal directive,0.0,0.0,0.0,0.0
94,,MOT,look  [/] look .,NONE,normal directive,0.0,0.0,0.0,0.0
95,,MOT,which one's the block ?,NONE,normal question,0.0,0.0,0.0,0.0
96,,MOT,<block>  [/] block .,NONE,unclear utterance,0.0,0.0,0.0,0.0
97,,CHI,xxx 0 .,NONE,unclear utterance,0.0,0.0,0.0,0.0
98,,MOT,that's right .,NONE,normal statement,0.0,0.0,0.0,0.0
99,,MOT,hey put the block in the truck please .,NONE,normal request,0.0,0.0,0.0,0.0
100,,MOT,hey put the block in the truck .,NONE,normal instruction,0.0,0.0,0.0,0.0
101,,MOT,block .,NONE,single-word response,0.0,0.0,0.0,0.0
102,,MOT,put in .,NONE,incomplete phrase,0.0,0.0,0.0,0.0
103,,MOT,truck .,NONE,single-word response,0.0,0.0,0.0,0.0
104,,MOT,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
105,,MOT,in here .,NONE,incomplete phrase,0.0,0.0,0.0,0.0
106,,MOT,put it in .,NONE,normal instruction,0.0,0.0,0.0,0.0
107,,MOT,put the block here .,NONE,normal instruction,0.0,0.0,0.0,0.0
108,,MOT,"put the block , in the truck .",NONE,normal instruction,0.0,0.0,0.0,0.0
109,,MOT,alright put another block in .,NONE,normal instruction,0.0,0.0,0.0,0.0
110,,MOT,Harry .,NONE,single-word address,0.0,0.0,0.0,0.0
111,,MOT,hey you .,NONE,casual address,0.0,0.0,0.0,0.0
112,,MOT,another block .,NONE,single-word response,0.0,0.0,0.0,0.0
113,,MOT,put another block in please .,NONE,polite instruction,0.0,0.0,0.0,0.0
114,,MOT,<&~oh>  [/] <&~oh>  [/] <&~oh>  [/] <&~oh>  [/] &~oh okay let's see what else we have in here .,NONE,"vocal filler, no clear context",0.0,0.0,0.0,0.0
