Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,Laura !,NONE,simple call to child,0.0,0.0,0.0,0.0
1,,CHI,oh no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
2,,MOT,oh no the cup broke we broke the cup .,NONE,straightforward statement about the cup,0.0,0.0,0.0,0.0
3,,MOT,&=gasps what can we do ?,NONE,question about the situation,0.0,0.0,0.0,0.0
4,,MOT,what can we do the cup's broken .,NONE,reiteration of the broken cup,0.0,0.0,0.0,0.0
5,,CHI,&-um put some tea on it .,NONE,suggestion to remedy the situation,0.0,0.0,0.0,0.0
6,,MOT,oh okay thank_you .,NONE,acknowledgment of the suggestion,0.0,0.0,0.0,0.0
7,,MOT,what's that ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
8,,MOT,is that milk sugar or tea ?,NONE,clarification question,0.0,0.0,0.0,0.0
9,,CHI,tea .,NONE,single-word response,0.0,0.0,0.0,0.0
10,,MOT,tea ?,NONE,confirmation question,0.0,0.0,0.0,0.0
11,,MOT,and what's in this ?,NONE,inquiry about contents,0.0,0.0,0.0,0.0
12,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
13,,MOT,oh milk you're right that's the milk can I have some milk in my tea ?,NONE,acknowledgment and request,0.0,0.0,0.0,0.0
14,,CHI,ah .,NONE,brief expression,0.0,0.0,0.0,0.0
15,,MOT,yes ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
16,,CHI,I fixing it first .,T01,child provides a lengthy response about fixing; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
17,,MOT,oh you're gonna fix it first (be)cause that one's broken .,NONE,acknowledgment of child's statement,0.0,0.0,0.0,0.0
18,,MOT,well could I have one in the one that's not broken please ?,NONE,polite request,0.0,0.0,0.0,0.0
19,,MOT,some tea .,NONE,simple request,0.0,0.0,0.0,0.0
20,,MOT,where's the teapot ?,NONE,inquiry about location,0.0,0.0,0.0,0.0
21,,CHI,there .,NONE,brief response,0.0,0.0,0.0,0.0
22,,MOT,can I have some tea first and then some milk ?,NONE,polite request,0.0,0.0,0.0,0.0
23,,CHI,some tea .,NONE,simple response,0.0,0.0,0.0,0.0
24,,MOT,oh the milk goes in the teapot ?,NONE,clarification question,0.0,0.0,0.0,0.0
25,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
26,,MOT,oh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
27,,CHI,a tea .,NONE,unclear utterance,0.0,0.0,0.0,0.0
28,,MOT,oh here's my cup .,NONE,statement about cup,0.0,0.0,0.0,0.0
29,,MOT,thank_you !,NONE,expression of gratitude,0.0,0.0,0.0,0.0
30,,MOT,and some milk ?,NONE,polite inquiry,0.0,0.0,0.0,0.0
31,,MOT,and do you have any sugar ?,NONE,polite inquiry,0.0,0.0,0.0,0.0
32,,CHI,yeah see ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
33,,MOT,oh in there ?,NONE,clarification question,0.0,0.0,0.0,0.0
34,,MOT,&=gasps I need a spoon to stir my tea .,T02,gasps indicate rapid speech; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
35,,MOT,is there a spoon ?,NONE,inquiry about spoon,0.0,0.0,0.0,0.0
36,,CHI,yeah .,NONE,normal conversational response,0.0,0.0,0.0,0.0
37,,MOT,where ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
38,,CHI,under the baby .,NONE,specific location response,0.0,0.0,0.0,0.0
39,,MOT,oh under the baby .,NONE,acknowledgment of location,0.0,0.0,0.0,0.0
40,,MOT,how do we stir the tea ?,NONE,inquiry about stirring,0.0,0.0,0.0,0.0
41,,CHI,like that .,NONE,brief instruction,0.0,0.0,0.0,0.0
42,,MOT,oh thank_you .,NONE,normal conversational response,0.0,0.0,0.0,0.0
43,,MOT,would you like some tea too ?,NONE,polite inquiry,0.0,0.0,0.0,0.0
44,,CHI,yeah .,NONE,normal conversational response,0.0,0.0,0.0,0.0
45,,MOT,would you like me to pour you some ?,NONE,polite offer,0.0,0.0,0.0,0.0
46,,CHI,yeah but this one is broken .,NONE,concern about broken item,0.0,0.0,0.0,0.0
47,,MOT,"that's okay we'll fix it after , don't pull it anymore !",NONE,reassurance and instruction,0.0,0.0,0.0,0.0
48,,MOT,don't pull it please .,NONE,polite request,0.0,0.0,0.0,0.0
49,,CHI,no xxx I put some that on it .,NONE,unclear utterance,0.0,0.0,0.0,0.0
50,,MOT,oh is that glue now ?,NONE,normal question,0.0,0.0,0.0,0.0
51,,CHI,that's glue .,NONE,simple response,0.0,0.0,0.0,0.0
52,,MOT,okay do you want me to take the broken one and you'll take the good one ?,NONE,normal question,0.0,0.0,0.0,0.0
53,,CHI,yeah you take the good one .,NONE,simple response,0.0,0.0,0.0,0.0
54,,MOT,here you have this one and I'll take this one .,NONE,normal statement,0.0,0.0,0.0,0.0
55,,MOT,oh and here's a little cookie .,NONE,normal statement,0.0,0.0,0.0,0.0
56,,CHI,&~ank you .,NONE,simple response,0.0,0.0,0.0,0.0
57,,MOT,cookie and I'll have a little cookie too with my tea .,NONE,normal statement,0.0,0.0,0.0,0.0
58,,MOT,&=drinks mm: .,NONE,unclear utterance,0.0,0.0,0.0,0.0
59,,MOT,what kind of cookie do you have ?,NONE,normal question,0.0,0.0,0.0,0.0
60,,CHI,chocolate .,NONE,simple response,0.0,0.0,0.0,0.0
61,,MOT,chocolate ?,NONE,normal question,0.0,0.0,0.0,0.0
62,,MOT,mm: what kind do I have ?,NONE,normal question,0.0,0.0,0.0,0.0
63,,CHI,vanilla .,NONE,simple response,0.0,0.0,0.0,0.0
64,,MOT,vanilla ?,NONE,normal question,0.0,0.0,0.0,0.0
65,,MOT,&=eats can I have another one please ?,NONE,unclear utterance,0.0,0.0,0.0,0.0
66,,CHI,sure there vanilla .,NONE,simple response,0.0,0.0,0.0,0.0
67,,MOT,oh thank_you can I have a chocolate one too ?,NONE,normal question,0.0,0.0,0.0,0.0
68,,CHI,sure .,NONE,normal conversational response,0.0,0.0,0.0,0.0
69,,MOT,thank_you did you eat your cookie yet &=eats ?,NONE,normal question,0.0,0.0,0.0,0.0
70,,CHI,yeah .,NONE,normal conversational response,0.0,0.0,0.0,0.0
71,,MOT,mm: and your tea is it hot cold or just nice &=drinks ?,NONE,normal question,0.0,0.0,0.0,0.0
72,,CHI,hot .,NONE,simple response,0.0,0.0,0.0,0.0
73,,MOT,oh so what should we do ?,NONE,normal question,0.0,0.0,0.0,0.0
74,,MOT,if it's too hot what can we do .,NONE,normal question,0.0,0.0,0.0,0.0
75,,CHI,stir it !,NONE,simple response,0.0,0.0,0.0,0.0
76,,MOT,stir it a little and then would you like me to blow on it ?,NONE,normal question,0.0,0.0,0.0,0.0
77,,CHI,maybe I put some milk in it .,NONE,simple response,0.0,0.0,0.0,0.0
