Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,should we have some tea ?,NONE,normal question,0.0,0.0,0.0,0.0
1,,MOT,let's see what else we need xxx .,NONE,normal statement,0.0,0.0,0.0,0.0
2,,CHI,&~e &~e the baby xxx .,T09,"child repeats phrase ""the baby"" showing echolalia; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
3,,MOT,and the baby ?,NONE,normal question,0.0,0.0,0.0,0.0
4,,MOT,does she want tea too ?,NONE,normal question,0.0,0.0,0.0,0.0
5,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
6,,MOT,"no , she's gonna have her bottle .",NONE,normal statement,0.0,0.0,0.0,0.0
7,,MOT,"okay &~a , that's a good idea .",NONE,normal statement,0.0,0.0,0.0,0.0
8,,MOT,so you give your baby the bottle and then we can have &~sa cup of tea .,NONE,normal statement,0.0,0.0,0.0,0.0
9,,MOT,what do you think ?,NONE,normal question,0.0,0.0,0.0,0.0
10,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
11,,MOT,ye(a)h okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
12,,CHI,she loves  [/] loves  [/] loves +/.,T21,"child repeats ""loves"" excessively; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
13,,MOT,her bottle .,NONE,normal statement,0.0,0.0,0.0,0.0
14,,MOT,now would you like some tea .,NONE,normal question,0.0,0.0,0.0,0.0
15,,CHI,ye(a)h .,NONE,simple response,0.0,0.0,0.0,0.0
16,,MOT,okay I'll pour some tea in there .,NONE,normal statement,0.0,0.0,0.0,0.0
17,,CHI,and xxx .,NONE,incomplete utterance,0.0,0.0,0.0,0.0
18,,MOT,now what else would you like ?,NONE,normal question,0.0,0.0,0.0,0.0
19,,CHI,I +/.,NONE,incomplete utterance,0.0,0.0,0.0,0.0
20,,MOT,would you like some sugar in there ?,NONE,normal question,0.0,0.0,0.0,0.0
21,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
22,,MOT,(o)kay put them in there .,NONE,normal statement,0.0,0.0,0.0,0.0
23,,MOT,do you wanna mix it up for me ?,NONE,normal question,0.0,0.0,0.0,0.0
24,,MOT,here you mix it up .,NONE,normal statement,0.0,0.0,0.0,0.0
25,,MOT,I'm gonna have some sugar in mine too and I'll mix it up ?,NONE,normal statement,0.0,0.0,0.0,0.0
26,,MOT,you wanna take a sip &=sips .,NONE,normal question,0.0,0.0,0.0,0.0
27,,CHI,what take xxx .,NONE,incomplete utterance,0.0,0.0,0.0,0.0
28,,MOT,"oh she's too busy &~ea , having her bottle ?",NONE,normal statement,0.0,0.0,0.0,0.0
29,,MOT,you want me to hold the baby for you while you take &~y your tea ?,NONE,normal question,0.0,0.0,0.0,0.0
30,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
31,,MOT,no you're gonna hold her ?,NONE,normal question,0.0,0.0,0.0,0.0
32,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
33,,MOT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
34,,CHI,she loves milk .,NONE,normal statement,0.0,0.0,0.0,0.0
35,,MOT,she loves milk okay &=laughs .,NONE,normal statement,0.0,0.0,0.0,0.0
36,,MOT,alright let's see what else we got here .,NONE,normal statement,0.0,0.0,0.0,0.0
37,,CHI,<she wants>  [/] she wants to play her toys xxx .,T21,"child repeats ""she wants"" excessively; clarity=0.75; uniqueness=1.00; confidence=0.85",0.85,0.75,1.0,0.0
38,,MOT,<do you wanna put her>  [/] do you wanna put her back in there for now and then we can have some tea ?,NONE,normal question,0.0,0.0,0.0,0.0
39,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
40,,MOT,"no , what else do you wanna play with ?",NONE,normal question,0.0,0.0,0.0,0.0
41,,CHI,I needta xxx .,NONE,incomplete utterance,0.0,0.0,0.0,0.0
42,,CHI,"I wanna , I don't wanna play with this anymore .",T01,child dominates conversation with a long monologue about not wanting to play; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
43,,MOT,you don't wanna play with the tea+set ?,NONE,normal question,0.0,0.0,0.0,0.0
44,,MOT,should we put it back in the box ?,NONE,normal question,0.0,0.0,0.0,0.0
45,,CHI,0 .,NONE,simple response,0.0,0.0,0.0,0.0
46,,MOT,alright .,NONE,normal conversational response,0.0,0.0,0.0,0.0
47,,MOT,can you help me put it back in the box please .,NONE,normal request,0.0,0.0,0.0,0.0
48,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
50,,MOT,you wanna take your cell+phone .,NONE,normal suggestion,0.0,0.0,0.0,0.0
51,,CHI,no &=groans .,NONE,normal conversational response,0.0,0.0,0.0,0.0
52,,MOT,&~jus grandma's on the phone .,NONE,normal statement,0.0,0.0,0.0,0.0
53,,CHI,I don't want phone .,NONE,simple refusal,0.0,0.0,0.0,0.0
54,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
55,,MOT,"you just wanna &~f , you wanna play with your baby eh ?",NONE,normal question,0.0,0.0,0.0,0.0
56,,MOT,well I'm gonna get a baby too .,NONE,normal statement,0.0,0.0,0.0,0.0
57,,MOT,I'm gonna brush her  [/] her hair &=hums .,NONE,normal statement,0.0,0.0,0.0,0.0
58,,MOT,oh sorry I'm brushing your hair .,NONE,normal apology,0.0,0.0,0.0,0.0
59,,MOT,I got confused .,NONE,normal statement,0.0,0.0,0.0,0.0
60,,CHI,don't brush my hair .,NONE,simple refusal,0.0,0.0,0.0,0.0
61,,MOT,oh just the baby's hair ?,NONE,normal question,0.0,0.0,0.0,0.0
62,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
63,,MOT,alright I'll brush her hair .,NONE,normal statement,0.0,0.0,0.0,0.0
64,,CHI,she loves this .,NONE,normal statement,0.0,0.0,0.0,0.0
65,,MOT,she does eh ?,NONE,normal question,0.0,0.0,0.0,0.0
66,,CHI,she loves to take her hat off .,NONE,normal statement,0.0,0.0,0.0,0.0
67,,MOT,oh does she ?,NONE,normal question,0.0,0.0,0.0,0.0
68,,CHI,I don't want her hat .,NONE,simple refusal,0.0,0.0,0.0,0.0
69,,MOT,okay well then you don't hafta put it on .,NONE,normal statement,0.0,0.0,0.0,0.0
70,,MOT,does her head get hot ?,NONE,normal question,0.0,0.0,0.0,0.0
71,,MOT,is that why she takes her hat off ?,NONE,normal question,0.0,0.0,0.0,0.0
72,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
73,,MOT,ye(a)h .,NONE,normal affirmation,0.0,0.0,0.0,0.0
74,,CHI,"that's why he just , she just gets a little  [/] little rest by this .",NONE,somewhat unclear statement,0.0,0.0,0.0,0.0
75,,MOT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
76,,MOT,that's a lot of milk you're giving her .,NONE,normal observation,0.0,0.0,0.0,0.0
77,,MOT,I'm gonna check out the blocks .,NONE,normal statement,0.0,0.0,0.0,0.0
78,,CHI,you get to build a tower .,NONE,normal statement,0.0,0.0,0.0,0.0
79,,MOT,I'm gonna build something .,NONE,normal statement,0.0,0.0,0.0,0.0
80,,CHI,what are you get to build .,NONE,normal question,0.0,0.0,0.0,0.0
81,,MOT,I dunno .,NONE,simple response,0.0,0.0,0.0,0.0
82,,MOT,do you wanna help me ?,NONE,normal question,0.0,0.0,0.0,0.0
83,,CHI,no thank_you .,NONE,normal conversational response,0.0,0.0,0.0,0.0
84,,MOT,no ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
85,,CHI,I'm okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
86,,MOT,"you're okay , alright well I'm gonna build something .",NONE,normal statement,0.0,0.0,0.0,0.0
87,,CHI,I &~jus +/.,NONE,unclear utterance,0.0,0.0,0.0,0.0
88,,MOT,"aw what do you think I &~sh , I think I'll put the blue ones on the bottom .",NONE,normal statement,0.0,0.0,0.0,0.0
89,,CHI,and you put the yellow ones +...,NONE,normal statement,0.0,0.0,0.0,0.0
90,,MOT,next ?,NONE,normal question,0.0,0.0,0.0,0.0
91,,CHI,yes .,NONE,normal conversational response,0.0,0.0,0.0,0.0
92,,MOT,do you think this is good ?,NONE,normal question,0.0,0.0,0.0,0.0
93,,MOT,so what should I do next ?,NONE,normal question,0.0,0.0,0.0,0.0
