Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,MOT,nice .,NONE,normal statement,0.0,0.0,0.0,0.0
1,,MOT,oh !,NONE,normal conversational response,0.0,0.0,0.0,0.0
2,,MOT,nice .,NONE,normal statement,0.0,0.0,0.0,0.0
3,,MOT,oh &=laughs fell over .,NONE,"laughter included, but no hyperactivity traits",0.0,0.0,0.0,0.0
4,,MOT,that's a nice sound .,NONE,normal statement,0.0,0.0,0.0,0.0
5,,MOT,"&=laughs &=kisses wanna play , oh !",T07,child exhibits vocal restlessness with laughter and kisses; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
6,,MOT,where'd they go ?,NONE,normal question,0.0,0.0,0.0,0.0
7,,CHI,&=laughs .,NONE,normal laughter,0.0,0.0,0.0,0.0
8,,MOT,wanna build another tower ?,NONE,normal question,0.0,0.0,0.0,0.0
9,,CHI,yeah !,NONE,normal conversational response,0.0,0.0,0.0,0.0
10,,MOT,"okay , xxx .",NONE,normal statement,0.0,0.0,0.0,0.0
11,,CHI,truck  [/] truck .,NONE,normal repetition,0.0,0.0,0.0,0.0
12,,MOT,wanna bring the .,NONE,"incomplete thought, but no hyperactivity traits",0.0,0.0,0.0,0.0
13,,MOT,"wow , the truck is bringing them somewhere .",NONE,normal statement,0.0,0.0,0.0,0.0
14,,MOT,where are they going ?,NONE,normal question,0.0,0.0,0.0,0.0
15,,CHI,go to &~soo .,NONE,"unclear utterance, but no hyperactivity traits",0.0,0.0,0.0,0.0
16,,MOT,where ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
17,,CHI,to make &~soo .,NONE,"unclear utterance, but no hyperactivity traits",0.0,0.0,0.0,0.0
18,,MOT,to Macso@g ?,NONE,normal question,0.0,0.0,0.0,0.0
19,,MOT,where's Macso@g ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
20,,CHI,Macso@g is in another place !,NONE,normal statement,0.0,0.0,0.0,0.0
21,,MOT,"oh , can you get there by car ?",NONE,normal question,0.0,0.0,0.0,0.0
22,,CHI,no you get there by truck !,NONE,normal statement,0.0,0.0,0.0,0.0
23,,MOT,truck .,NONE,normal statement,0.0,0.0,0.0,0.0
24,,CHI,xxx .,NONE,"unclear utterance, but no hyperactivity traits",0.0,0.0,0.0,0.0
25,,MOT,"you brought our truck , our  [/] , our &-uh blocks !",NONE,normal statement,0.0,0.0,0.0,0.0
26,,MOT,thank_you !,NONE,normal expression of gratitude,0.0,0.0,0.0,0.0
27,,MOT,so now are they gonna build ?,NONE,normal question,0.0,0.0,0.0,0.0
28,,CHI,yeah !,NONE,normal conversational response,0.0,0.0,0.0,0.0
29,,MOT,what are they gonna build ?,NONE,normal question,0.0,0.0,0.0,0.0
30,,MOT,"oh , out ?",NONE,normal statement,0.0,0.0,0.0,0.0
31,,CHI,now yellow &~s !,NONE,"unclear utterance, but no hyperactivity traits",0.0,0.0,0.0,0.0
32,,CHI,truck .,NONE,normal repetition,0.0,0.0,0.0,0.0
