Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
0,,FAT,okay wow look at that .,NONE,simple observation,0.0,0.0,0.0,0.0
1,,FAT,what's that ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
2,,CHI,&=grunts .,NONE,non-verbal sound,0.0,0.0,0.0,0.0
3,,FAT,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
4,,FAT,what is that ?,NONE,simple question,0.0,0.0,0.0,0.0
5,,FAT,what is it ?,NONE,simple question,0.0,0.0,0.0,0.0
6,,CHI,&~bay &-uh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
7,,FAT,what is that ?,NONE,simple question,0.0,0.0,0.0,0.0
8,,CHI,&~kra &~kuh .,NONE,non-verbal sound,0.0,0.0,0.0,0.0
9,,FAT,mhm truck yeah .,NONE,simple statement,0.0,0.0,0.0,0.0
10,,FAT,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
11,,FAT,everything ?,NONE,vague inquiry,0.0,0.0,0.0,0.0
12,,FAT,okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
13,,FAT,"okay take everything out , if you want .",NONE,simple suggestion,0.0,0.0,0.0,0.0
14,,FAT,what was that ?,NONE,simple question,0.0,0.0,0.0,0.0
15,,CHI,&~buh .,NONE,non-verbal sound,0.0,0.0,0.0,0.0
16,,FAT,ahhah it's a baby no ?,NONE,simple statement,0.0,0.0,0.0,0.0
17,,CHI,baby .,NONE,simple statement,0.0,0.0,0.0,0.0
18,,FAT,ah bear  [/] bear okay there was a bear .,NONE,simple statement,0.0,0.0,0.0,0.0
19,,FAT,you are right .,NONE,simple affirmation,0.0,0.0,0.0,0.0
20,,CHI,baby .,NONE,simple statement,0.0,0.0,0.0,0.0
21,,FAT,"and there's a baby , okay .",NONE,simple statement,0.0,0.0,0.0,0.0
22,,FAT,what is that ?,NONE,simple question,0.0,0.0,0.0,0.0
23,,FAT,what do you do with it ?,NONE,simple question,0.0,0.0,0.0,0.0
24,,CHI,&~huh &~kli .,NONE,non-verbal sound,0.0,0.0,0.0,0.0
25,,FAT,oh there's a horse on it .,NONE,simple statement,0.0,0.0,0.0,0.0
26,,FAT,hello Bob .,NONE,simple greeting,0.0,0.0,0.0,0.0
27,,CHI,hi Daddy .,NONE,simple greeting,0.0,0.0,0.0,0.0
28,,FAT,ah okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
29,,CHI,&=sighs .,NONE,non-verbal sound,0.0,0.0,0.0,0.0
30,,FAT,"okay , come .",NONE,simple command,0.0,0.0,0.0,0.0
31,,FAT,come here .,NONE,simple command,0.0,0.0,0.0,0.0
32,,FAT,come play with those one .,NONE,simple command,0.0,0.0,0.0,0.0
33,,FAT,hm: what are we making .,NONE,simple question,0.0,0.0,0.0,0.0
34,,FAT,ah  [/] ah  [/] ah you wan(t) play with those ones ?,NONE,unclear utterance,0.0,0.0,0.0,0.0
35,,FAT,with those block ?,NONE,simple question,0.0,0.0,0.0,0.0
36,,FAT,what are we making ?,NONE,simple question,0.0,0.0,0.0,0.0
37,,FAT,Bob ?,NONE,simple question,0.0,0.0,0.0,0.0
38,,FAT,"oh okay , I think this is to &~brai , is &-uh to brush hair .",NONE,unclear statement,0.0,0.0,0.0,0.0
39,,FAT,mhm she's cute ?,NONE,simple question,0.0,0.0,0.0,0.0
40,,CHI,cute .,NONE,simple statement,0.0,0.0,0.0,0.0
41,,FAT,"ahhah , you want feed ?",NONE,simple question,0.0,0.0,0.0,0.0
42,,FAT,feed her ?,NONE,simple question,0.0,0.0,0.0,0.0
43,,FAT,oh okay .,NONE,normal conversational response,0.0,0.0,0.0,0.0
44,,FAT,"&=sips , &~ah , is it yummy ?",NONE,unclear statement,0.0,0.0,0.0,0.0
45,,CHI,yeah .,NONE,normal conversational response,0.0,0.0,0.0,0.0
46,,FAT,yummy .,NONE,simple statement,0.0,0.0,0.0,0.0
47,,FAT,you wan(t) eat more food ?,NONE,simple question,0.0,0.0,0.0,0.0
48,,CHI,baby .,NONE,simple statement,0.0,0.0,0.0,0.0
49,,CHI,&~ah &~foo .,NONE,non-verbal sound,0.0,0.0,0.0,0.0
50,,FAT,xxx more food .,NONE,simple statement about food,0.0,0.0,0.0,0.0
51,,FAT,&=eats mm: yummy !,NONE,expression of enjoyment while eating,0.0,0.0,0.0,0.0
52,,FAT,you wan(t) xxx too ?,NONE,simple inquiry,0.0,0.0,0.0,0.0
53,,FAT,xxx too ?,NONE,simple inquiry,0.0,0.0,0.0,0.0
